candidate_id,family,rule,leverage,body_bps,min_range_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,wick_ratio,natr_window,natr_min_bps,natr_max_bps
volatility_structure_high_vol_body_momentum_lev4p0_natr_window192_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-57.9675767649445,0.0,-54.44316570927015,0.0,-7.7362949172074424,-54.44316570927015,41,-54.44316570927015,0,173,1216.0,1.216,-99.99999999999275,1,,192.0,100.0,
body_structure_body_reversal_lev1p0_body_bps40_min_range_bps50,body_structure,body_reversal,1.0,40.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99995836791224,-96.00189684518496,-99.69642617753198,-98.0081067262722,-82.77957716728437,-99.69642617753198,41,-56.7664253419616,81,13716,14864.0,14.864000000000003,-100.0,1,,,,
body_structure_body_reversal_lev1p0_body_bps40_min_range_bps0,body_structure,body_reversal,1.0,40.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99998158813716,-96.44093534381794,-99.7736127970968,-98.55262011167497,-84.21198807117962,-99.7736127970968,41,-57.65740545455882,95,14578,15774.0,15.774000000000001,-100.0,1,,,,
body_structure_body_reversal_lev1p0_body_bps40_min_range_bps25,body_structure,body_reversal,1.0,40.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99998158813716,-96.44093534381794,-99.7736127970968,-98.55262011167497,-84.21198807117962,-99.7736127970968,41,-57.65740545455882,95,14578,15774.0,15.774000000000001,-100.0,1,,,,
body_structure_body_momentum_lev1p0_body_bps40_min_range_bps50,body_structure,body_momentum,1.0,40.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99997049704943,-95.46184594014198,-99.73005287354117,-97.83319270460315,-88.88556939445516,-99.73005287354117,41,-57.87816438079494,81,13716,14864.0,14.864000000000003,-100.0,1,,,,
body_structure_body_momentum_lev1p0_body_bps40_min_range_bps0,body_structure,body_momentum,1.0,40.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99998919113845,-96.13159375716909,-99.80527192279841,-98.51326056472742,-90.34873052402324,-99.80527192279841,41,-58.80765087072562,95,14578,15774.0,15.774000000000001,-100.0,1,,,,
body_structure_body_momentum_lev1p0_body_bps40_min_range_bps25,body_structure,body_momentum,1.0,40.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99998919113845,-96.13159375716909,-99.80527192279841,-98.51326056472742,-90.34873052402324,-99.80527192279841,41,-58.80765087072562,95,14578,15774.0,15.774000000000001,-100.0,1,,,,
wick_structure_wick_reversal_lev1p0_wick_ratio0p4_min_range_bps50,wick_structure,wick_reversal,1.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99997809641236,-97.96637959215047,-99.79191339858994,-97.79597844673314,-76.51527878392268,-99.79191339858994,41,-64.46444818254093,39,12809,13728.0,13.728,-100.0,1,0.4,,,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window192_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-79.09686663026551,0.0,-37.98478735366109,0.0,-66.29353915314114,-37.98478735366109,41,-66.29353915314114,0,173,1216.0,1.216,-99.9999999999988,1,,192.0,100.0,
wick_structure_wick_reversal_lev1p0_wick_ratio0p55_min_range_bps25,wick_structure,wick_reversal,1.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999767533,-99.82987864078524,-99.9891805530011,-99.80596145313595,-93.49108671557293,-99.9891805530011,41,-67.13754896518718,182,22157,23172.0,23.172,-100.0,1,0.55,,,
wick_structure_wick_reversal_lev2p0_wick_ratio0p55_min_range_bps50,wick_structure,wick_reversal,2.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99996576624893,-97.72053107187277,-99.79200713077574,-97.23730396503952,-73.86399157866852,-99.79200713077574,41,-67.89160864068384,14,6703,13844.0,13.844,-100.0,1,0.55,,,
wick_structure_wick_reversal_lev2p0_wick_ratio0p7_min_range_bps0,wick_structure,wick_reversal,2.0,,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99969204423923,-99.99835609954613,-99.99854561601705,-99.16148038920335,-99.99969204423923,41,-70.19875834519546,373,18612,38048.0,38.047999999999995,-100.0,1,0.7,,,
body_structure_body_reversal_lev1p0_body_bps20_min_range_bps50,body_structure,body_reversal,1.0,20.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9999999943256,-99.5753656166098,-99.98902323417717,-99.78895275239867,-94.23166638298977,-99.98902323417717,41,-71.29234474754492,129,20849,23952.0,23.952,-100.0,1,,,,
volatility_structure_high_vol_body_momentum_lev1p0_natr_window14_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_momentum,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9999996635361,-98.66439000885309,-99.97459241216387,-98.70991168487515,-92.31443257896707,-99.97459241216387,41,-73.21615859362606,20,11879,18820.0,18.82,-100.0,1,,14.0,50.0,
body_structure_body_momentum_lev1p0_body_bps20_min_range_bps50,body_structure,body_momentum,1.0,20.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999723536,-99.61292347765523,-99.99210625961628,-99.73762654246943,-96.55143868343697,-99.99210625961628,41,-73.97190448721791,129,20849,23952.0,23.952,-100.0,1,,,,
body_structure_body_reversal_lev1p0_body_bps10_min_range_bps50,body_structure,body_reversal,1.0,10.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999955976,-99.77740740310068,-99.99541385477885,-99.88868849951189,-96.1257520624813,-99.99541385477885,41,-74.35896871113523,129,22343,26586.0,26.586000000000002,-100.0,1,,,,
volatility_structure_high_vol_body_momentum_lev1p0_natr_window60_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_momentum,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99995912569072,-93.9011471081703,-99.89459984047352,-96.1820015977624,-83.3457431535135,-99.89459984047352,41,-75.11695060306982,0,8694,14054.0,14.054,-100.0,1,,60.0,50.0,
volatility_structure_high_vol_body_momentum_lev1p0_natr_window192_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_momentum,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99979945654897,-86.20037212555015,-99.78808845790279,-95.55256571798802,-84.58026331157255,-99.78808845790279,41,-75.1477029032032,0,7665,12390.0,12.39,-100.0,1,,192.0,50.0,
body_structure_body_reversal_lev1p0_body_bps5_min_range_bps50,body_structure,body_reversal,1.0,5.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999983966,-99.82910734917661,-99.99699362458443,-99.90816765988852,-96.60161458991216,-99.99699362458443,41,-75.8791003936894,128,22669,27452.0,27.452,-100.0,1,,,,
wick_structure_wick_reversal_lev4p0_wick_ratio0p7_min_range_bps25,wick_structure,wick_reversal,4.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999999935,-99.98879811279447,-99.9987696809569,-99.9773327511679,-97.90380676203291,-99.9987696809569,41,-75.93748813847287,46,7771,31528.0,31.528000000000002,-100.0,1,0.7,,,
body_structure_body_momentum_lev1p0_body_bps10_min_range_bps50,body_structure,body_momentum,1.0,10.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999981635,-99.80509587927267,-99.99751366166538,-99.84714063001911,-97.52066889357181,-99.99751366166538,41,-75.94972288693891,129,22343,26586.0,26.586000000000002,-100.0,1,,,,
range_structure_range_reversal_lev1p0_min_range_bps50,range_structure,range_reversal,1.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999990338,-99.85547914441125,-99.99727346401882,-99.92349970750959,-96.79473240611921,-99.99727346401882,41,-76.1452898378826,128,22746,28048.0,28.048000000000002,-100.0,1,,,,
body_structure_body_momentum_lev1p0_body_bps5_min_range_bps50,body_structure,body_momentum,1.0,5.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999991078,-99.84907012219877,-99.99794327326047,-99.88442884445952,-97.51309259498233,-99.99794327326047,41,-76.21008613422424,128,22669,27452.0,27.452,-100.0,1,,,,
volatility_structure_high_vol_body_reversal_lev1p0_natr_window192_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99913707260959,-85.56438025344212,-99.42768931666939,-94.38179056135964,-81.40873066435387,-99.42768931666939,41,-77.00239258225214,0,7665,12390.0,12.39,-100.0,1,,192.0,50.0,
range_structure_range_momentum_lev1p0_min_range_bps50,range_structure,range_momentum,1.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999995505,-99.87548488633104,-99.99850993611064,-99.89430512919688,-97.70772495815406,-99.99850993611064,41,-77.16353311401774,128,22746,28048.0,28.048000000000002,-100.0,1,,,,
wick_structure_wick_reversal_lev1p0_wick_ratio0p55_min_range_bps0,wick_structure,wick_reversal,1.0,,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999095384109,-99.9999883385227,-99.99995013227749,-99.8203446125061,-99.99999095384109,41,-78.94597136830969,1040,47183,50360.0,50.36,-100.0,1,0.55,,,
range_structure_range_momentum_lev4p0_min_range_bps100,range_structure,range_momentum,4.0,,100.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.999999981219,-99.68274655305376,-99.98860107668372,-98.72552595843366,-95.92509665125216,-99.98860107668372,41,-78.9635301428924,12,5142,22736.0,22.736,-100.0,1,,,,
volatility_structure_low_vol_wick_reversal_lev1p0_natr_window14_natr_max_bps25_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,1.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99990281437147,-99.96442233210662,-99.99937322311483,-98.95690944674,-99.99990281437147,41,-81.24277229583605,182,31603,36863.0,36.86300000000001,-100.0,1,0.4,14.0,,25.0
body_structure_body_reversal_lev2p0_body_bps40_min_range_bps50,body_structure,body_reversal,2.0,40.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999998266,-99.84015171163459,-99.99907842934313,-99.96032361186079,-97.03457037462486,-99.99907842934313,41,-81.3085802228782,81,13716,29728.0,29.728000000000005,-100.0,1,,,,
body_structure_body_reversal_lev2p0_body_bps40_min_range_bps0,body_structure,body_reversal,2.0,40.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999999662,-99.87333058773116,-99.99948748834362,-99.97905091458873,-97.50738679335426,-99.99948748834362,41,-82.07104687160374,95,14578,31548.0,31.548000000000002,-100.0,1,,,,
body_structure_body_reversal_lev2p0_body_bps40_min_range_bps25,body_structure,body_reversal,2.0,40.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999999662,-99.87333058773116,-99.99948748834362,-99.97905091458873,-97.50738679335426,-99.99948748834362,41,-82.07104687160374,95,14578,31548.0,31.548000000000002,-100.0,1,,,,
body_structure_body_momentum_lev2p0_body_bps40_min_range_bps50,body_structure,body_momentum,2.0,40.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9999999999913,-99.79405157728995,-99.99927128548917,-99.95304946144616,-98.76469432314528,-99.99927128548917,41,-82.25750964068668,81,13716,29728.0,29.728000000000005,-100.0,1,,,,
volatility_structure_low_vol_wick_reversal_lev1p0_natr_window60_natr_max_bps25_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,1.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999999548,-99.99916507035577,-99.50057106947098,-99.99610454734406,-97.22120639720015,-99.99916507035577,41,-82.53845234212183,86,25270,29733.0,29.732999999999997,-100.0,1,0.4,60.0,,25.0
volatility_structure_low_vol_wick_reversal_lev1p0_natr_window192_natr_max_bps25_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,1.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999965252,-99.99725061793858,-97.22923619667472,-99.9888882998209,-95.89485761790047,-99.99725061793858,41,-83.01183140144258,33,21875,25707.0,25.707,-99.99999999999977,1,0.4,192.0,,25.0
