timestamp,symbol,funding_rate
2026-06-08 04:00:00.009000+00:00,HYPEUSDT,-3.371e-05
2026-06-08 08:00:00.005000+00:00,HYPEUSDT,-6.301e-05
2026-06-08 12:00:00.001000+00:00,HYPEUSDT,-7.875e-05
2026-06-08 16:00:00.004000+00:00,HYPEUSDT,5e-05
2026-06-08 20:00:00+00:00,HYPEUSDT,5e-05
2026-06-09 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-09 04:00:00.003000+00:00,HYPEUSDT,5e-05
2026-06-09 08:00:00+00:00,HYPEUSDT,5e-05
2026-06-09 12:00:00+00:00,HYPEUSDT,5e-05
2026-06-09 16:00:00.001000+00:00,HYPEUSDT,1.031e-05
2026-06-09 20:00:00+00:00,HYPEUSDT,2.612e-05
2026-06-10 00:00:00.001000+00:00,HYPEUSDT,1.525e-05
2026-06-10 04:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-10 08:00:00.011000+00:00,HYPEUSDT,5e-05
2026-06-10 12:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-10 16:00:00.009000+00:00,HYPEUSDT,5e-05
2026-06-10 20:00:00.003000+00:00,HYPEUSDT,-5.706e-05
2026-06-11 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-11 04:00:00+00:00,HYPEUSDT,4.752e-05
2026-06-11 08:00:00.004000+00:00,HYPEUSDT,-5.61e-05
2026-06-11 12:00:00.005000+00:00,HYPEUSDT,-2.464e-05
2026-06-11 16:00:00+00:00,HYPEUSDT,2.078e-05
2026-06-11 20:00:00.014000+00:00,HYPEUSDT,4.207e-05
2026-06-12 00:00:00+00:00,HYPEUSDT,-3.089e-05
2026-06-12 04:00:00+00:00,HYPEUSDT,1.58e-06
2026-06-12 08:00:00+00:00,HYPEUSDT,-0.00010401
2026-06-12 12:00:00+00:00,HYPEUSDT,-6.339e-05
2026-06-12 16:00:00+00:00,HYPEUSDT,-0.00011437
2026-06-12 20:00:00+00:00,HYPEUSDT,-7.737e-05
2026-06-13 00:00:00+00:00,HYPEUSDT,1.483e-05
2026-06-13 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-13 08:00:00.007000+00:00,HYPEUSDT,4.854e-05
2026-06-13 12:00:00.004000+00:00,HYPEUSDT,5e-05
2026-06-13 16:00:00.002000+00:00,HYPEUSDT,3.92e-05
2026-06-13 20:00:00.004000+00:00,HYPEUSDT,4.102e-05
2026-06-14 00:00:00.005000+00:00,HYPEUSDT,5e-05
2026-06-14 04:00:00.012000+00:00,HYPEUSDT,3.024e-05
2026-06-14 08:00:00.009000+00:00,HYPEUSDT,1.754e-05
2026-06-14 12:00:00+00:00,HYPEUSDT,4.77e-05
2026-06-14 16:00:00+00:00,HYPEUSDT,3.465e-05
2026-06-14 20:00:00.010000+00:00,HYPEUSDT,5e-05
2026-06-15 00:00:00.013000+00:00,HYPEUSDT,4.539e-05
2026-06-15 04:00:00.001000+00:00,HYPEUSDT,-3.678e-05
2026-06-15 08:00:00.013000+00:00,HYPEUSDT,-7.204e-05
2026-06-15 12:00:00+00:00,HYPEUSDT,-7.441e-05
2026-06-15 16:00:00.004000+00:00,HYPEUSDT,-7.241e-05
2026-06-15 20:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-16 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-16 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-16 08:00:00+00:00,HYPEUSDT,5e-05
2026-06-16 12:00:00+00:00,HYPEUSDT,5e-05
2026-06-16 16:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-16 20:00:00+00:00,HYPEUSDT,5e-05
2026-06-17 00:00:00.012000+00:00,HYPEUSDT,5e-05
2026-06-17 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-17 08:00:00+00:00,HYPEUSDT,5e-05
2026-06-17 12:00:00+00:00,HYPEUSDT,5e-05
2026-06-17 16:00:00+00:00,HYPEUSDT,5e-05
2026-06-17 20:00:00+00:00,HYPEUSDT,5e-05
2026-06-18 00:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-18 04:00:00+00:00,HYPEUSDT,2.751e-05
2026-06-18 08:00:00+00:00,HYPEUSDT,4.529e-05
2026-06-18 12:00:00.004000+00:00,HYPEUSDT,5e-05
2026-06-18 16:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-18 20:00:00+00:00,HYPEUSDT,5e-05
2026-06-19 00:00:00.005000+00:00,HYPEUSDT,5e-05
2026-06-19 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-19 08:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-19 12:00:00+00:00,HYPEUSDT,2.712e-05
2026-06-19 16:00:00.001000+00:00,HYPEUSDT,-1.34e-06
2026-06-19 20:00:00+00:00,HYPEUSDT,1.418e-05
2026-06-20 00:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-20 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-20 08:00:00+00:00,HYPEUSDT,5e-05
2026-06-20 12:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-20 16:00:00.001000+00:00,HYPEUSDT,4.648e-05
2026-06-20 20:00:00+00:00,HYPEUSDT,-8.32e-06
2026-06-21 00:00:00+00:00,HYPEUSDT,1.135e-05
2026-06-21 04:00:00+00:00,HYPEUSDT,-4.426e-05
2026-06-21 08:00:00+00:00,HYPEUSDT,-5.661e-05
2026-06-21 12:00:00.001000+00:00,HYPEUSDT,-3.512e-05
2026-06-21 16:00:00+00:00,HYPEUSDT,1.684e-05
2026-06-21 20:00:00.004000+00:00,HYPEUSDT,5e-05
2026-06-22 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-22 04:00:00+00:00,HYPEUSDT,-3.12e-06
2026-06-22 08:00:00+00:00,HYPEUSDT,-0.00015259
2026-06-22 12:00:00+00:00,HYPEUSDT,-5.53e-06
2026-06-22 16:00:00.002000+00:00,HYPEUSDT,-4.181e-05
2026-06-22 20:00:00+00:00,HYPEUSDT,3.668e-05
2026-06-23 00:00:00.003000+00:00,HYPEUSDT,1.19e-05
2026-06-23 04:00:00+00:00,HYPEUSDT,-2.103e-05
2026-06-23 08:00:00.005000+00:00,HYPEUSDT,5e-05
2026-06-23 12:00:00+00:00,HYPEUSDT,5e-05
2026-06-23 16:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-23 20:00:00+00:00,HYPEUSDT,5e-05
2026-06-24 00:00:00.005000+00:00,HYPEUSDT,5e-05
2026-06-24 04:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-24 08:00:00.005000+00:00,HYPEUSDT,5e-05
2026-06-24 12:00:00.005000+00:00,HYPEUSDT,5e-05
2026-06-24 16:00:00.003000+00:00,HYPEUSDT,5e-05
2026-06-24 20:00:00.006000+00:00,HYPEUSDT,5e-05
2026-06-25 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-25 04:00:00.008000+00:00,HYPEUSDT,2.649e-05
2026-06-25 08:00:00+00:00,HYPEUSDT,-7.55e-06
2026-06-25 12:00:00.006000+00:00,HYPEUSDT,5e-05
2026-06-25 16:00:00+00:00,HYPEUSDT,3.966e-05
2026-06-25 20:00:00.011000+00:00,HYPEUSDT,5e-05
2026-06-26 00:00:00.010000+00:00,HYPEUSDT,-1.083e-05
2026-06-26 04:00:00.001000+00:00,HYPEUSDT,2.236e-05
2026-06-26 08:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-26 12:00:00.004000+00:00,HYPEUSDT,-2.307e-05
2026-06-26 16:00:00+00:00,HYPEUSDT,-5.144e-05
2026-06-26 20:00:00+00:00,HYPEUSDT,3.453e-05
2026-06-27 00:00:00+00:00,HYPEUSDT,-2.33e-06
2026-06-27 04:00:00+00:00,HYPEUSDT,-6.062e-05
2026-06-27 08:00:00+00:00,HYPEUSDT,-4.888e-05
2026-06-27 12:00:00.001000+00:00,HYPEUSDT,-0.00011706
2026-06-27 16:00:00.009000+00:00,HYPEUSDT,-5.63e-05
2026-06-27 20:00:00+00:00,HYPEUSDT,-8.19e-05
2026-06-28 00:00:00+00:00,HYPEUSDT,1.787e-05
2026-06-28 04:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-28 08:00:00.013000+00:00,HYPEUSDT,5e-05
2026-06-28 12:00:00.008000+00:00,HYPEUSDT,5e-05
2026-06-28 16:00:00+00:00,HYPEUSDT,5e-05
2026-06-28 20:00:00.003000+00:00,HYPEUSDT,5e-05
2026-06-29 00:00:00.006000+00:00,HYPEUSDT,5e-05
2026-06-29 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-29 08:00:00.013000+00:00,HYPEUSDT,5e-05
2026-06-29 12:00:00.001000+00:00,HYPEUSDT,5e-05
