method,order_floor,round_trip_cost,monthly_requirement,annual_threshold_pct,month,candidate_id,source_candidate_id,pool,family,rule,leverage,gross_log_return,turnover,orders,cost_log,log_return,return_pct,last_target,boundary_turnover_adjustment,boundary_gross_adjustment,oracle_had_month_order_return_pass_candidate
strict_expanding_selector,0,0.0,allow_any,50.0,2026-02,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,-0.4789710150229993,1808.0,377,0.0,-0.4789710150229993,-38.05795616802363,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2026-03,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,-0.3746268118421056,1736.0,377,0.0,-0.3746268118421056,-31.2454185123998,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2026-04,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,0.046656205619378,1600.0,362,0.0,0.046656205619378,4.7761732556798275,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2026-05,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,-0.0171125640265259,1576.0,349,0.0,-0.0171125640265259,-1.6966975748580415,0.0,0.0,0.0,
monthly_oracle,0,0.0,allow_any,50.0,2023-01,strategy16_simple__trend_ma_trend_lev4p0_fast50_slow200_gap_bps0,trend_ma_trend_lev4p0_fast50_slow200_gap_bps0,strategy16_simple,trend,ma_trend,4.0,0.7798213311158337,392.0,97,0.0,0.7798213311158337,118.1082539099712,0.0,4.0,-0.0048888222694428,True
monthly_oracle,0,0.0,allow_any,50.0,2023-02,strategy19_calendar__calendar_weekday_lbexpanding_thr0p0_min20_lev4p0,calendar_weekday_lbexpanding_thr0p0_min20_lev4p0,strategy19_calendar,weekday,calendar,4.0,0.9812176974916724,136.0,18,0.0,0.9812176974916724,166.77027198247276,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2023-03,strategy19_calendar__calendar_hour_week_lbexpanding_thr0p0_min20_lev4p0,calendar_hour_week_lbexpanding_thr0p0_min20_lev4p0,strategy19_calendar,hour_week,calendar,4.0,1.3236761924433225,2992.0,375,0.0,1.3236761924433225,275.72082406949556,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2023-04,strategy16_simple__trend_donchian_trend_lev4p0_lookback192,trend_donchian_trend_lev4p0_lookback192,strategy16_simple,trend,donchian_trend,4.0,0.5695074911075579,28.0,4,0.0,0.5695074911075579,76.7396378611345,4.0,4.0,0.0050855203000992,True
monthly_oracle,0,0.0,allow_any,50.0,2023-05,strategy19_calendar__calendar_session_lb24_thr0p0_min20_lev4p0,calendar_session_lb24_thr0p0_min20_lev4p0,strategy19_calendar,session,calendar,4.0,0.9450077759974176,500.0,63,0.0,0.9450077759974176,157.2833384856298,0.0,4.0,0.0079037626692152,True
monthly_oracle,0,0.0,allow_any,50.0,2023-06,strategy21_volume__volume_confirmed_move_volume_confirmed_momentum_lev4p0_lookback64_min_volume_ratio2p0_move_bps100,volume_confirmed_move_volume_confirmed_momentum_lev4p0_lookback64_min_volume_ratio2p0_move_bps100,strategy21_volume,volume_confirmed_move,volume_confirmed_momentum,4.0,0.6511785795231191,624.0,156,0.0,0.6511785795231191,91.7799777124181,0.0,0.0,0.0,True
