candidate_id,source_candidate_id,pool,family,rule,leverage,params_json
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,1.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,1.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,1.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p55,taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_reversal,1.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p55,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p55,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,1.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,1.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,1.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,1.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 1.5, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,1.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_reversal,1.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.55, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p55"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,1.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,1.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p6,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p6,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p6,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.6, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p6"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,1.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,1.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 1.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,2.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 2.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_momentum"", ""window"": 1536}"
strategy21_volume__taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65,strategy21_volume,taker_imbalance,taker_imbalance_reversal,4.0,"{""buy_ratio"": 0.65, ""candidate_id"": ""taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65"", ""family"": ""taker_imbalance"", ""leverage"": 4.0, ""min_volume_ratio"": 2.0, ""rule"": ""taker_imbalance_reversal"", ""window"": 1536}"
